Event Name,10000x500,10000x1000,10000x2000,50000x500,50000x1000,50000x2000
CYCLE_ACTIVITY:STALLS_L2_MISS,"1509,3132,6332054,8642,9121861,12690902,15216389,26167946","1857,4554,6078891,6085616,6111029,12185909,35998116,22916164","1952,3050838,6101933,6096523,9163901,15275064,16424467,45843060","15565,15229962,34247,19687920,19623694,32847718,57931448,60207628","7465,15202650,8834650,8839420,28436086,50527912,42408184,31330716","7917,7825,10234,15239194,24062160,54870,60122952,49171332"
CYCLE_ACTIVITY:STALLS_L3_MISS,"94,3036665,6071315,3043112,12151601,21929514,33428020,42436776","127,1184,6081863,3040156,12187774,24326236,19608748,16329661","360,3050622,6105923,9129219,12206558,3045278,42554808,29448116","13242,15196885,15223237,24200400,15198710,50506156,51123820,44721884","0,15187139,19597190,8831346,0,50480240,64548760,31218666","0,15231714,19641878,19634572,28462982,37278812,33420854,53549148"
RESOURCE_STALLS,"12758846,12751278,14543470,20623370,23627076,32778454,35818704,26697644","12807546,12799497,17601710,20644426,21982108,35876548,49641448,33325914","12887726,12859928,18979496,15891339,15938854,31168416,33470176,48431912","63943048,63974584,63982676,68285448,72881088,90304952,104974384,132015504","63954156,63847092,72723496,81539888,77083584,94756128,101117504,119035968","64239832,73059760,77488320,77494672,73021640,103947360,101077760,105820920"
L2_RQSTS:ALL_DEMAND_DATA_RD,"805,836,859,766,1052,990,1443,2002","5883,5462,5282,5144,4901,5392,7349,7078","17129,17760,17730,17556,17973,17460,18614,18929","3641,5875,4337,4762,4983,5136,5800,7646","29859,26588,30384,32821,28128,33763,36928,31210","91052,88518,90353,90065,88629,91276,92024,95122"
L2_RQSTS:DEMAND_DATA_RD_HIT,"859,3037586,3038211,3038630,9113554,21272660,1187,6537898","5684,3047365,6082110,3047972,12192320,9122149,29419232,26149466","17344,3066486,17717,9171331,6122263,24399656,29492826,32741164","3569,15192005,19614852,8828338,19626724,30891946,28788336,31239542","27940,26293,19621610,8853463,13265850,37274460,64542996,69119584","91085,15305837,19718794,13327575,28543530,17739540,55577896,87084560"
L2_RQSTS:DEMAND_DATA_RD_MISS,"58,72,75,95,111,171,201,212","62,51,70,79,95,144,164,225","58,58,85,75,77,152,189,239","297,331,370,532,577,891,951,1098","305,221,377,416,460,825,925,1052","357,252,290,388,407,793,934,1053"
L2_RQSTS:ALL_RFO,"15115,15123,15144,15153,15171,15215,15325,15439","15240,15269,15392,15317,15319,15368,15563,15557","15595,15666,15667,15734,15683,15749,15868,15948","74896,74994,74981,75009,75082,75119,75181,75384","75115,75085,75298,75216,75301,75449,75671,75505","75611,75630,75680,75881,75843,76014,76128,76283"
L2_RQSTS:RFO_HIT,"14650,14733,14660,14702,14705,14586,14759,14856","14792,14809,14832,14832,14796,14861,15089,15082","15156,15206,15193,15248,15149,15288,15396,15484","73457,73414,73605,73516,73459,73407,73588,73835","73805,73835,73900,73686,73888,73920,74182,74017","74310,74394,74227,74563,74536,74497,74590,74723"
L2_RQSTS:RFO_MISS,"483,3036865,3035060,9122858,9116881,12148638,21252868,35914316","451,3039361,6075846,6084585,12151689,15204834,35962920,16341470","431,3051546,6100439,6104829,9157070,27441110,32735936,32717942","1494,1580,15193872,15165230,24018612,41644928,35649432,31273014","1400,15189024,19590438,19612460,28413712,50483512,17917590,53664100","1254,15223552,19642356,19638748,8824916,41702632,55649512,49139628"
L2_RQSTS:ALL_CODE_RD,"724,802,970,1159,1252,1729,1858,2352","710,910,921,1112,1238,1763,2122,2359","658,812,894,1056,1203,1856,2174,2498","1320,1571,1659,2622,2822,3978,3764,3632","1234,1527,1360,2535,2614,4304,4058,3419","1055,1513,2067,1829,2038,3415,3699,3401"
