Event Name,10000x500,10000x1000,10000x2000,50000x500,50000x1000,50000x2000
CYCLE_ACTIVITY:STALLS_L1D_MISS,"13225773,6245887,4343278,3440864,52162946,139551116,91004256,90565106","34577513,15526395,8994212,7273929,7205910,4348134,92570061,136717913","80567288,34375741,26880689,18305356,18883302,56624742,233819889,364402989","31220649,74277350,22577004,15577965,57665526,148301489,206216833,10793789","163594266,73099070,42989196,32436586,74818177,20352060,113590087,151913927","380452660,187718251,116115586,88611671,74830757,184150803,316806462,366552564"
CYCLE_ACTIVITY:STALLS_L2_MISS,"9637436,3633894,2547722,1714765,1668262,1154864,135027658,210911071","23101219,9694099,5975084,4314100,48972895,2380122,91236241,322636563","50855195,23340286,17438808,11369138,99721713,271994731,571722734,498532159","19992559,45907038,339201085,265248131,7883146,183121504,49739649,290285611","111131826,46698061,28108658,20138856,108488885,12259326,233318075,100508181","235920243,119408895,75974430,102557693,46851113,28552355,115666998,34641219"
CYCLE_ACTIVITY:STALLS_L3_MISS,"7845230,3136374,2236146,1459278,1335606,741564,178880186,318201721","19727666,8347490,4766769,239538470,3572582,94306978,135027924,135061632","42875487,20476383,13942446,9965784,8449420,96643074,6052990,48351200","17360050,39196242,56424988,52580665,50799717,92485091,100434540,182804493","94066895,40777465,25041929,983603720,104780355,9757305,143426414,617744119","202691573,102174566,62423361,49513735,84127913,340622656,342197722,2096385599"
RESOURCE_STALLS,"32833372,17340539,59134252,9235529,9475535,349709122,462128491,453708142","100986687,49340743,28843482,67320814,20769043,19528772,327755548,373230358","308052310,148708594,115206021,118013999,70139413,99854466,227916716,504765516","79315972,171270464,55569308,309747986,37027037,295901918,263635949,26501907","447453959,213095464,133075268,118806845,104195016,345015439,309611710,383996067","1466388897,720617365,480113686,392436816,333413717,328194594,3649608130,441365735"
L2_RQSTS:ALL_DEMAND_DATA_RD,"1028786,487389,263807,193486,220897,146419,182779,208235","2968220,1415152,868255,714877,667058,426873,496713,309031","9497539,4468346,3801238,3069857,2854415,2376574,1840160,1592614","2165977,5532871,1570782,1152923,1174992,732209,840570,1248342","14182251,6671534,3774802,3485637,3457962,1840358,2078563,1975430","49248758,23446219,16266642,12655478,12172338,10970703,8339809,11198610"
L2_RQSTS:DEMAND_DATA_RD_HIT,"853711,447213,117847033,170009,195494,260738632,44606330,540118563","2668718,1333344,762563,657360,593900,177926755,422830293,364915739","8704650,4160422,49184032,48433370,2644658,226413019,46094269,313357980","51512446,5005750,338150862,45409454,309043544,697404,348672781,411033548","12496278,6035798,3509179,3246888,137907539,90350183,756220042,224738263","43868729,21762438,14671303,56244331,55859792,99560517,542120650,10817203"
L2_RQSTS:DEMAND_DATA_RD_MISS,"172386,42745,31568,21643,19272,14976,16372,25761","337111,127827,110839,45432,60400,27037,28108,25139","808499,307830,376385,148637,218374,62626,57836,58256","226150,531897,182270,107830,92302,72111,69007,65242","1683563,628284,310891,237264,307314,136675,137777,133838","3676601,1714976,1634117,835454,630577,286876,274943,743079"
L2_RQSTS:ALL_RFO,"932297,466212,307211,242504,218144,142416,135867,137229","1906707,918462,621956,488816,364893,319668,346962,284530","4025579,1980606,1294972,940079,750442,525171,510452,507729","2292377,4564221,1464300,1207821,1016639,719076,785944,684476","9019833,4382658,2959831,2407581,1757883,1401109,1268049,1346374","18336449,9114106,6083408,4247808,3484612,2480261,2451310,2393531"
L2_RQSTS:RFO_HIT,"776486,400028,247473,191966,163565,103350,105648,104637","1482738,736168,510372,388522,267033,194986,191712,197829","2874337,1578298,974054,707739,520777,406348,425801,401462","1981016,3990153,1117426,959913,808047,522360,517103,511701","7340797,3890010,2481813,1940605,1255358,972280,954984,966095","14647848,7523876,4822799,3247065,2546863,1993689,1793879,1918398"
L2_RQSTS:RFO_MISS,"151608,73077,73766231,104863594,51001,44533562,412701693,232849002","421897,181590,246194059,106269,89921288,88892688,545500872,313756269","1149740,398224,321844,90160451,134994780,132801018,88757327,177978673","314313,573282,48506999,234092,311934193,192307856,558325702,318240216","1679451,895344,44573545,938351204,862808864,748864921,658985902,223422007","3579372,1580189,1253734,45241248,89980144,44975475,502234357,222397421"
