Event Name,10000x500,10000x1000,10000x2000,50000x500,50000x1000,50000x2000
L2_RQSTS:ALL_CODE_RD,"1880,2372,2682,2756,3085,4869,4547,4600","2657,3068,3150,3105,3635,5484,5026,5687","4493,4774,5218,5554,6260,9358,6952,7671","4790,5052,5583,5396,5931,7507,8366,6882","7338,7446,8190,9323,9051,9163,11179,9079","15710,14301,16985,15505,17203,19891,17924,15365"
L2_RQSTS:CODE_RD_HIT,"113,166,229,290,338,751,878,891","123,176,204,261,347,640,775,975","130,210,309,363,435,863,889,1003","116,179,244,304,321,757,1019,1103","117,177,258,293,394,561,1021,1081","138,217,308,382,466,918,1048,1189"
L2_RQSTS:CODE_RD_MISS,"1779,2162,2646,2437,2832,3964,3832,3791","2569,2846,2906,2878,3191,4743,4106,4464","4364,4402,4952,5170,5905,8522,6401,6653","4539,4488,5157,4970,5919,5851,7348,5781","7305,8048,7509,8383,9107,8599,9630,8425","16050,13846,16517,15049,17068,17394,16675,14810"
L2_RQSTS:ALL_PF,"6587969,21568684,26927312,30142810,32946502,35493428,50335804,51776248","15321573,45959480,57170540,63832504,28843708,67405384,111377344,70749456","53247752,117500656,88089648,121411288,136848928,98928392,107536816,222428768","60803884,131686936,108490752,134445648,181117488,175121552,282067776,300595648","119712464,263744928,217112656,341139584,299042720,340960512,543471744,513298080","243804544,544499840,650321024,395906496,368848448,821159680,1117363456,995188352"
L2_RQSTS:PF_HIT,"5789435,20809468,26175872,29359868,18760002,20310132,49513288,50994824","13776952,44284728,55381248,45872200,66479840,21515276,81117160,30910292","49947244,113445584,127690544,81163296,103937600,110460392,166317152,201110288","28353094,101345336,77644768,104097752,120773904,111873680,170886944,180175840","56294368,56372812,155832144,282488640,300576832,282102720,369131616,466892384","116728208,427315424,115905944,275139104,115448896,572515008,1062625984,327276480"
L2_RQSTS:PF_MISS,"796274,812911,825628,836339,851708,915774,970151,1043040","1737962,1755862,1767385,1780448,1789117,1871830,2072054,2216660","4238709,4258896,6258674,4285702,4294912,4471637,5119427,5093659","31930358,31921484,31927964,31917568,31914684,31920484,22743520,21858996","63412396,63398996,63399368,63402292,63393516,63407032,44829144,49607968","127128336,127153072,127140312,127140824,127163112,127134544,112119016,90066640"
L2_RQSTS:ALL_DEMAND_REFERENCES,"980580,958734,968584,964769,959793,970342,1468003,1631946","4597180,4636974,4613429,4657055,4652983,4628352,12044200,15668410","32620864,32535238,32477052,32507756,32483668,32503596,54544244,56164232","4322694,4362566,4340581,4324907,4365550,4316447,8748137,10487500","20739434,20731382,20917428,20962008,20901114,20935310,60545336,80936640","156869600,157121440,156906640,156745552,157477152,157065136,238264016,279524288"
L2_RQSTS:ALL_DEMAND_MISS,"27066,27586,10361109,28035,26165722,25493186,8898616,23006380","99394,31188444,42565500,32915284,40371204,37745436,75880136,98122512","395221,68318304,47389816,109066096,60277480,121824872,86235792,147561760","92330,74856080,101263920,77557920,94615312,119372312,64914536,270156096","146435,150118816,101339824,230236384,186539104,229788576,362182656,373045856","525865,317282880,424084832,159141888,259657184,467555840,806523648,791601600"
L2_RQSTS:REFERENCES,"7565477,22463104,27850436,23229740,26899600,32791354,12352581,19287728","19950632,50548520,40905544,36357164,20156908,71707552,94765336,34029792","86724240,148818816,117748712,185994992,82236944,162658864,97342128,243447520","64960312,135977248,161222256,101403736,185094224,179188688,300912480,260487376","140421744,283974368,237378912,286901504,318757920,329125472,510647712,456115552","400568672,697186176,600726208,849874880,522620320,648564288,1106326528,1261868416"
L2_RQSTS:MISS,"824051,15973754,21493928,24671964,26946620,33606972,23153948,66213000","1837765,32871546,44207804,34635920,42019056,62123656,125187288,107908288","4629831,73423024,101217040,78149688,34583780,74383312,43009960,136065488","32023114,105308632,131040984,69991032,155459008,149073824,130168080,273430112","63559636,210566240,63547188,213713824,246168864,256603184,471906720,655573120","127655360,434497184,543278080,127649768,252948128,388267168,966890624,547663744"
OFFCORE_RESPONSE_0:DMND_DATA_RD:ANY_RESPONSE,"23491,15193211,10374183,23895536,13085603,21859292,48808104,38410024","91494,31182934,21326184,49257424,40342496,60341524,94953,60448024","369684,69475920,95384976,73967472,120078488,154839664,174403872,263652448","71881,74982400,101237640,116095064,126063208,119367208,237170224,270096416","130889,150248896,202337088,230204880,248649296,295914560,459331488,441124000","481224,434263,424666880,159406752,384848832,133210992,504324,657422720"
OFFCORE_RESPONSE_0:DMND_RFO:ANY_RESPONSE,"3558,15204595,20702546,23870574,26094182,25463622,31079456,45964824","14001,31056186,42526876,16416957,53697000,52709176,75824368,90600784","74639,69280176,95230000,109877136,121058408,155625232,122201856,197865216","25973,74917992,26868,116047984,126024640,102483816,161501440,236293344","24126,149992688,202284864,153606688,186426464,262882848,418842784,271289728","92004,316230848,213985312,476349856,387214592,533561152,713874240,790011136"
OFFCORE_RESPONSE_0:DMND_CODE_RD:ANY_RESPONSE,"1837,15205290,20710250,15948816,19576958,32747492,39928792,57518592","3251,31090684,42417504,32829532,40243428,67681880,104211248,75412472","4228,69085424,93882008,74203600,120900520,138339776,158713056,212332816","4553,74707888,50506092,116017040,94494800,102480432,233958880,168787984","7309,150152768,202170752,230119680,186599680,295623776,335318688,406855264","15126,316920256,420421056,159031552,514976608,530574784,1037278400,592710720"
OFFCORE_RESPONSE_0:PF_L2_DATA_RD:ANY_RESPONSE,"678036,15824875,11013580,24586356,26755266,15324366,40706160,54444684","1408462,1422061,43739336,1442122,54987256,31555610,115284520,62082664","3098968,72004832,99406504,112915824,123773488,158798528,205984928,217799456","30963642,104147072,129910224,144669232,154720288,114754112,253383376,172112096","61721240,208793760,61682344,212049824,122639984,351753312,274545344,283883040","123342736,433338944,333301760,593621184,123353432,647594560,1049989824,873830016"
OFFCORE_RESPONSE_0:PF_L2_RFO:ANY_RESPONSE,"85107,86671,10421958,24002900,19658748,25543428,48857752,19234740","265954,31322476,270088,49436560,53923752,68074248,123506792,98403976","972740,970085,47876460,110784064,121755136,104884712,160751760,131783952","310732,75038616,101465232,116281944,63415532,51523776,195405328,168950848","392707,397672,101564960,153742736,124786840,296012864,459379008,339499424","1131516,317861056,211354400,480821760,1104020,335810048,400024128,728247680"
OFFCORE_RESPONSE_0:PF_L1D_AND_SW:ANY_RESPONSE,"30936,30954,20705244,15948003,6556044,23463048,17781126,49920120","53424,31156684,56647,60208,40363000,60250708,47425848,67988456","108019,112484,93908400,109857152,116690,137308816,102580752,179719840","642403,75310424,101602456,78088576,95276560,136970960,81406584,270517728","1277919,151401760,203338544,231358816,249944032,263702272,419046816,272296320","2592767,315477792,426705344,479353696,514980000,270729504,728538624,795149376"
RUNTIME,"4.04764,2.18822,1.5024,1.18582,0.973845,0.621628,0.678278,0.588747","8.25604,4.46921,3.06025,2.43497,1.99335,1.35287,1.41757,1.1382","18.0071,9.9405,6.93075,5.53948,4.60578,2.96381,3.44291,2.71445","20.0232,10.7678,7.29019,5.74744,4.6853,2.8237,3.23588,2.52842","40.4585,21.5717,14.5704,11.371,9.21918,5.23703,6.53751,5.03572","85.3313,45.4643,30.7131,23.9594,19.406,10.2879,13.617,10.3521"
